
title,endpoint
"Evergreen Interment Ledger, 1926-1962",https://data.virginia.gov/api/action/datastore_search?resource_id=d2c9a2d6-4fc5-45f0-91ae-52a96102fd89&limit=0
Reservoirs (2020 Final WQA IR Assessment),https://data.virginia.gov/api/action/datastore_search?resource_id=d2d12a35-7b53-4b61-875c-b0d0ce41a31e&limit=0
All Steams / Rivers,https://data.virginia.gov/api/action/datastore_search?resource_id=d302aaa2-a882-4455-9d9c-2289ec2e95ea&limit=0
County Employment and Wages in Virginia - 12th Largest Counties in Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=d306863a-6797-4f37-b54e-03307f784a0e&limit=0
VDH Public Use Dataset RSV immunizations,https://data.virginia.gov/api/action/datastore_search?resource_id=d32c9fed-f8ae-4e1f-9e9a-64c5008b4288&limit=0
Consumer Airfare Report: Table 7 - Fare Premiums for Select Cities with More Than 20 Passengers per Day,https://data.virginia.gov/api/action/datastore_search?resource_id=d3a5dfda-1740-49ef-b3ff-945fd585f1ce&limit=0
PublicPoints layer,https://data.virginia.gov/api/action/datastore_search?resource_id=d3ca24bb-4580-46da-bda1-0862b3067055&limit=0
Town of Bedford 2' Contours - Open Data (2007),https://data.virginia.gov/api/action/datastore_search?resource_id=d3e59448-2ad5-4a82-a1ba-0d790d4d74d5&limit=0
featAuto_brief,https://data.virginia.gov/api/action/datastore_search?resource_id=d3e5ad5d-8a7b-45ad-a8fc-8b6f682f534b&limit=0
implAuto_states,https://data.virginia.gov/api/action/datastore_search?resource_id=d3e8929c-d924-4f44-baaa-e1b8e993cf17&limit=0
MajorRoads layer,https://data.virginia.gov/api/action/datastore_search?resource_id=d3f99cb7-cfb0-44be-961a-0bc68fdcf2b6&limit=0
County Parks,https://data.virginia.gov/api/action/datastore_search?resource_id=d44c0e45-082e-4f57-a526-e5a5e37b5ee1&limit=0
Bedford County Contours 20' - Open Data (2023),https://data.virginia.gov/api/action/datastore_search?resource_id=d47b04b2-d172-43eb-8ca9-c4eea168de79&limit=0
BEAD Application Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=d49a0684-6ea4-4f75-84aa-2608d244b0fa&limit=0
DQS Advanced Filters,https://data.virginia.gov/api/action/datastore_search?resource_id=d4a8fab7-f6f7-4e33-9241-65b2260a169b&limit=0
2022 - 2024 NTD Annual Data - Stations and Facilities (by Agency and Facility Type),https://data.virginia.gov/api/action/datastore_search?resource_id=d4d65b13-343b-48f5-9904-d35fd466a276&limit=0
"PLACES: Local Data for Better Health, County Data 2024 release",https://data.virginia.gov/api/action/datastore_search?resource_id=d4e018ee-f998-4dd0-843f-1c4cdd8e2731&limit=0
FY 2021_NCVAS Population Data For Virginia State Summaries,https://data.virginia.gov/api/action/datastore_search?resource_id=d5272c54-6e6c-49e0-92c8-c9ff1fa5d701&limit=0
BZA Variance,https://data.virginia.gov/api/action/datastore_search?resource_id=d53b5b92-7423-4c04-a32f-cd177dcbd845&limit=0
Short Term Rentals,https://data.virginia.gov/api/action/datastore_search?resource_id=d5517cfc-f529-41cd-bf0d-6210bae4d29c&limit=0
Corral Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=d554072f-3221-4b9f-b31c-3dcc58426c5f&limit=0
DOE Credential Attempted Students 2020 - 2021,https://data.virginia.gov/api/action/datastore_search?resource_id=d5a13f57-33ea-4d29-83b4-e011dcce8ed6&limit=0
DrainageEasement layer,https://data.virginia.gov/api/action/datastore_search?resource_id=d6426be0-136f-4da2-a0c5-c788b1587f97&limit=0
Bikeways and Trails,https://data.virginia.gov/api/action/datastore_search?resource_id=d649c3a4-f607-4916-9a2a-a096bfd3a70d&limit=0
"Receipts and Expenditures for Highways by Federal Agencies, 1999-2023 (FA-5)",https://data.virginia.gov/api/action/datastore_search?resource_id=d6656c7f-9adf-4ef8-a489-5242222e24f8&limit=0
Building Permits Applications,https://data.virginia.gov/api/action/datastore_search?resource_id=d66e8fbe-ce6f-431b-873b-b017a8c42861&limit=0
Creek Valley Overlay,https://data.virginia.gov/api/action/datastore_search?resource_id=d67a7487-bf8b-4dda-9419-f8783ba5007b&limit=0
featAuto_measure_allStates_downloadLink,https://data.virginia.gov/api/action/datastore_search?resource_id=d69828ae-b5ef-44b5-8a25-6b80aaca0898&limit=0
School-Age Population Estimates by School Division 2024,https://data.virginia.gov/api/action/datastore_search?resource_id=d6f24896-e420-489b-be57-8b0f185a223b&limit=0
Virginia HUC 10 Watershed Boundaries,https://data.virginia.gov/api/action/datastore_search?resource_id=d71412e6-c6e3-40bc-b10f-8e1cac8ca46a&limit=0
Reservoirs (2022 Final WQA IR Assessment),https://data.virginia.gov/api/action/datastore_search?resource_id=d75565a4-9308-4232-b8d4-7e87825392eb&limit=0
Inspections,https://data.virginia.gov/api/action/datastore_search?resource_id=d75db1af-896f-4da7-bcab-553a6927881d&limit=0
SpecialAssessDistrict layer,https://data.virginia.gov/api/action/datastore_search?resource_id=d77c3c79-060f-4910-b6be-8252987e85f7&limit=0
VDH-PUD-Early-Syphilis,https://data.virginia.gov/api/action/datastore_search?resource_id=d7bc262b-ee29-4c1c-8c76-14c0302b0c76&limit=0
featAuto_topicArea_measureDisplayGroups,https://data.virginia.gov/api/action/datastore_search?resource_id=d7d60de3-5bc5-4ff6-93a1-39b1ab86b18b&limit=0
"Public Road Length by Functional System and State, 1980 - 2023 (HM-20)",https://data.virginia.gov/api/action/datastore_search?resource_id=d7e4b227-1137-4f22-8bd6-084494e4d822&limit=0
implAuto_fileType_measureDisplayGroups,https://data.virginia.gov/api/action/datastore_search?resource_id=d819a1e8-4dff-4b1b-9056-3dd057a63b7f&limit=0
Pre-Challenge Process Virginia BEAD Community Anchor Institutions,https://data.virginia.gov/api/action/datastore_search?resource_id=d885bcf9-5595-4278-a539-a89da052b0c0&limit=0
"Weekly Differences in Cumulative Influenza Vaccination Coverage and Comparison Between 2024-25 and 2023-24 Among Adults 18 Years, Overall, by Selected Demographics",https://data.virginia.gov/api/action/datastore_search?resource_id=d89af67e-cb59-43f6-880e-0cedc2d2a2e4&limit=0
Business Employment Dynamics in Virginia — First Quarter 2023,https://data.virginia.gov/api/action/datastore_search?resource_id=d8a14931-f8b1-446e-8748-eb8400f1730c&limit=0
CoreSet version v2.10.64 (coreset-prod),https://data.virginia.gov/api/action/datastore_search?resource_id=d98e5175-7300-4dc0-84c0-b157b6166462&limit=0
Town of Bedford Zoning - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=d99a4cab-28df-45b0-a6b3-1437f9f4c856&limit=0
Virginia Bar Exam Pass Rates 2022,https://data.virginia.gov/api/action/datastore_search?resource_id=d99e2806-b424-4cd8-923a-3b08fc2d0ed9&limit=0
devAuto_states,https://data.virginia.gov/api/action/datastore_search?resource_id=da1d572e-4a95-41bb-8f40-f15e5f75c583&limit=0
SDE VDOT LANDTRACK LINE,https://data.virginia.gov/api/action/datastore_search?resource_id=da41a33b-74da-4ac9-b667-65d6b5718e14&limit=0
2024 Child and Adult Health Care Quality Measures Quality,https://data.virginia.gov/api/action/datastore_search?resource_id=da4ffbf7-42df-4d54-8dc8-aa60ce566656&limit=0
Virginia Jurisdictions,https://data.virginia.gov/api/action/datastore_search?resource_id=da71c601-3ab4-49df-b9fd-ed832d09e86e&limit=0
DEQ Office Locations,https://data.virginia.gov/api/action/datastore_search?resource_id=da7e484f-2642-44fb-8750-a56e7be2f7f3&limit=0
Executive Branch Employee Count and FTE by Department - Vermont,https://data.virginia.gov/api/action/datastore_search?resource_id=da92ec5d-e27a-416a-9fe1-fa015331e427&limit=0
Bus Stops,https://data.virginia.gov/api/action/datastore_search?resource_id=db6010c8-4b07-4e05-88ad-a8391c0dec03&limit=0
Full-time Equivalent (FTE) Totals by Agency (2023-2019) - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=dbb1c9a9-32e7-4ee2-812e-178ab7ad78ac&limit=0
Norfolk 2020 American Community Survey Five-Year Estimates,https://data.virginia.gov/api/action/datastore_search?resource_id=dbbb107a-89f3-46a3-8be5-c62c796dc3f0&limit=0
FY2022 Data Resource Guide,https://data.virginia.gov/api/action/datastore_search?resource_id=dbbbd0ad-d535-4008-af69-54633fe2d58b&limit=0
OEWS Delineation - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=dbc86f55-9969-497a-94a2-daa89528749e&limit=0
Microtransit Service Zones,https://data.virginia.gov/api/action/datastore_search?resource_id=dbd90da4-5b1a-4f80-85a5-1fe7043883f5&limit=0
AddressPoints layer,https://data.virginia.gov/api/action/datastore_search?resource_id=dbf302d8-6626-482b-a2b8-26935a73e7d1&limit=0
Business Licenses,https://data.virginia.gov/api/action/datastore_search?resource_id=dc3994fc-635e-4db8-9472-c83bc9f726cf&limit=0
Merger,https://data.virginia.gov/api/action/datastore_search?resource_id=dc561c6f-45e7-464d-bf51-bc36e63baa2b&limit=0
New York City Work and Family Leave Survey (WFLS) 2014,https://data.virginia.gov/api/action/datastore_search?resource_id=dc73a27a-814b-40f2-972f-1bb6f236a855&limit=0
DOE Credential Failed Students 2021 -2022,https://data.virginia.gov/api/action/datastore_search?resource_id=dc80398e-678c-495e-91ed-8567f09a2026&limit=0
Biosolids Area Info Table,https://data.virginia.gov/api/action/datastore_search?resource_id=dca5f1c8-60cf-4daa-8b77-6ee0f26e230a&limit=0
Map C,https://data.virginia.gov/api/action/datastore_search?resource_id=dcd89c34-b7af-4a97-b920-88569c752ca8&limit=0
Service Quadrants,https://data.virginia.gov/api/action/datastore_search?resource_id=dcdbe81c-5005-4000-9e42-755fcc11db31&limit=0
Virginia Major River Basins / HUC 8 Watersheds,https://data.virginia.gov/api/action/datastore_search?resource_id=dcedabec-4df2-4d37-8073-24a1bcf83cb9&limit=0
Fishing and Hunting License Sales - Fiscal Year 2022,https://data.virginia.gov/api/action/datastore_search?resource_id=dd12c337-cb1a-4f7d-abaf-7a157a19f78c&limit=0
Address Points,https://data.virginia.gov/api/action/datastore_search?resource_id=dd48182d-25b2-482a-8716-841acba7b43e&limit=0
featAuto_fileType_measureDisplayGroups,https://data.virginia.gov/api/action/datastore_search?resource_id=dd5a7f7e-392b-48e4-aa22-78680d20ac11&limit=0
Home Schooled Students & Religious Exemptions 2017-18,https://data.virginia.gov/api/action/datastore_search?resource_id=dd6db2a3-2e3a-417b-8a50-aa405dbf0695&limit=0
Grade Crossing Inventory System - Highway-Rail Grade Crossing Inventory (Form 71) Field Reference Table,https://data.virginia.gov/api/action/datastore_search?resource_id=dd832ba9-46ae-4f90-9ddb-9c7af5a6149f&limit=0
FY 2021_NCVAS Vet Pop Change Data For State Summaries,https://data.virginia.gov/api/action/datastore_search?resource_id=dda92075-3056-4fa2-8641-7da2d048d982&limit=0
Common Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=dddbfec6-f279-4989-bbd1-3df08c697af3&limit=0
VDH -PWH(Persons with HIV),https://data.virginia.gov/api/action/datastore_search?resource_id=ddfaf3c8-59e0-4e58-8928-c9b62342841f&limit=0
VDH-COVID-19-PublicUseDataset-Cases_By-Race-Ethnicity   -    RETIRED Dataset,https://data.virginia.gov/api/action/datastore_search?resource_id=de3ab3a5-3f98-4254-960b-54bd387e563e&limit=0
Homeless Public School Students,https://data.virginia.gov/api/action/datastore_search?resource_id=de6d3432-90e5-4b26-8ff6-551f2942fc9b&limit=0
Persons aged 18-64 with an Intellectual Disability or Autism enrolled with the Office of Developmental Programs Statewide Human Services PA,https://data.virginia.gov/api/action/datastore_search?resource_id=de72c65d-e148-4b38-941a-f3a15cfe30db&limit=0
Texas Workforce Development Areas (WDA) Wages,https://data.virginia.gov/api/action/datastore_search?resource_id=deace07f-493a-461a-a072-38d848ffdd91&limit=0
LRS Route Master,https://data.virginia.gov/api/action/datastore_search?resource_id=deafece5-4277-4b90-ab5a-f85cf9f55bfe&limit=0
Streetlights and Outages Reports,https://data.virginia.gov/api/action/datastore_search?resource_id=dee8fe56-c539-4f20-b662-c27f054fb595&limit=0
Pre-Challenge Process Unserved BEAD Eligible Locations,https://data.virginia.gov/api/action/datastore_search?resource_id=defeac1e-b206-4406-81d7-c32ecca83947&limit=0
Plan Reviews,https://data.virginia.gov/api/action/datastore_search?resource_id=df1766f9-b47d-41d4-b077-176e5087bdf8&limit=0
VDH PUD HAI C auris Demographics,https://data.virginia.gov/api/action/datastore_search?resource_id=df43c7f9-c302-4847-83e2-18b39c23caaf&limit=0
HUC 12 / 6th Order Watershed Boundaries,https://data.virginia.gov/api/action/datastore_search?resource_id=df511f32-a6cc-4251-8c85-bac5a7241027&limit=0
Bedford County Cell Towers - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=df96a283-a5f5-441d-8bc0-a1db3d4c2b24&limit=0
Police Offense Reports,https://data.virginia.gov/api/action/datastore_search?resource_id=dfae4857-2a7c-427b-b2c1-1b02f9ae955a&limit=0
Water Quality Monitoring Plan Stations (Current),https://data.virginia.gov/api/action/datastore_search?resource_id=e0404eed-1161-4be8-bbe6-8dcc50236d46&limit=0
Digital Divide,https://data.virginia.gov/api/action/datastore_search?resource_id=e0a037e5-2637-47bd-8882-5b4b1d52b939&limit=0
Public School Rankings by State 2024,https://data.virginia.gov/api/action/datastore_search?resource_id=e0ca7f39-d83d-43cc-84bf-0344cbf06d36&limit=0
Virginia Economy at a Glance,https://data.virginia.gov/api/action/datastore_search?resource_id=e0e013d1-a5f2-4083-8700-7578c2074e52&limit=0
Ozone Daily Data in Virginia (2024),https://data.virginia.gov/api/action/datastore_search?resource_id=e12aea29-581f-4ba3-9165-83863824df48&limit=0
Buildings Use,https://data.virginia.gov/api/action/datastore_search?resource_id=e1566c12-4794-4fd9-a393-eefb905bc80b&limit=0
Arts and Cultural District,https://data.virginia.gov/api/action/datastore_search?resource_id=e16ec54c-de0f-4002-ad9f-4ad609b14d02&limit=0
MagisterialDistrict layer,https://data.virginia.gov/api/action/datastore_search?resource_id=e17da617-b8b4-481e-a7f2-3e797620264c&limit=0
Employee Demographics,https://data.virginia.gov/api/action/datastore_search?resource_id=e1a76ac3-5caf-4cc2-be97-993f5ec9b076&limit=0
Education Levels in the Town of Dumfries,https://data.virginia.gov/api/action/datastore_search?resource_id=e1edaa88-8dc3-441f-8300-a5b10d215498&limit=0
Electric Vehicle Charging Stations,https://data.virginia.gov/api/action/datastore_search?resource_id=e1f617ba-1a20-4441-ba34-5e14193abc0b&limit=0
"Nutrition, Physical Activity, and Obesity - Policy and Environmental Data",https://data.virginia.gov/api/action/datastore_search?resource_id=e2105235-33a5-4553-98f8-ef368bb8a6f2&limit=0
2022 OEWS - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=e248d14d-312b-45a2-9abf-89cb0b1cd2ad&limit=0
Public Safety,https://data.virginia.gov/api/action/datastore_search?resource_id=e261ff77-b6af-4aec-a927-4c3bb73b1ac4&limit=0
GIS | US County Boundaries,https://data.virginia.gov/api/action/datastore_search?resource_id=e2c62b74-4601-4114-8b52-b0ad79eccd03&limit=0
Bedford County Building Footprints - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=e2cbc26d-7c32-4f60-b2ad-3db8a257dedf&limit=0
VDOT Structure Exclusions,https://data.virginia.gov/api/action/datastore_search?resource_id=e2cf7459-299e-4418-aaf0-1121a8bba77d&limit=0
Salt Lake County Employment Projections 2012-2022,https://data.virginia.gov/api/action/datastore_search?resource_id=e3295594-692a-4dbc-8e75-32082c3ffb15&limit=0
Rivers (2016 Final WQA IR Assessment),https://data.virginia.gov/api/action/datastore_search?resource_id=e37638cd-4fc6-4c34-ba86-dbd005592166&limit=0
VDH PUD HAI Acute HCP Influenza Vaccination,https://data.virginia.gov/api/action/datastore_search?resource_id=e3811cf1-18ea-4af9-9832-3bdbe131ede8&limit=0
Salary Data - Vermont,https://data.virginia.gov/api/action/datastore_search?resource_id=e38f8a0e-87ee-4430-a932-204bdbfbded1&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 2023-08-14-to-2023-08-20,https://data.virginia.gov/api/action/datastore_search?resource_id=e393db17-5fef-41fa-9532-164632bb9a51&limit=0
"PLACES: Place Data (GIS Friendly Format), 2024 release",https://data.virginia.gov/api/action/datastore_search?resource_id=e399dd17-1807-478c-ac3e-36d3057426fc&limit=0
Median usual weekly earnings of full-time wage and salary workers by state -2022,https://data.virginia.gov/api/action/datastore_search?resource_id=e3b82cd0-7231-4ddd-8692-9993f84bda76&limit=0
Budget vs Actual,https://data.virginia.gov/api/action/datastore_search?resource_id=e3c1b2c4-71e5-43cb-bf74-2a3a7097544a&limit=0
Docked Bikeshare Ridership,https://data.virginia.gov/api/action/datastore_search?resource_id=e3d418ce-de0b-48de-8f12-c3685d9b9b63&limit=0
Bedford County Gravity Sewer Main - BRWA Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=e3d5ac62-2bf3-4340-9b59-f49375343405&limit=0
City Boundary,https://data.virginia.gov/api/action/datastore_search?resource_id=e3f06faf-5c37-4382-9c6c-a1b48a935d18&limit=0
Crash File,https://data.virginia.gov/api/action/datastore_search?resource_id=e3f7f428-f53c-44c9-910a-d9c8d0ac23b7&limit=0
Bedford County Sewer Manhole - BRWA Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=e42fccc6-8a06-41f8-9e2e-f0e9df0e739c&limit=0
VDOT Districts,https://data.virginia.gov/api/action/datastore_search?resource_id=e4382048-af85-4faf-bb70-e8dcce1a2bc5&limit=0
MineLines layer,https://data.virginia.gov/api/action/datastore_search?resource_id=e4435eca-b695-4f7c-a5cc-d57d5061e23b&limit=0
Occupational Employment and Wage Estimates - Washington,https://data.virginia.gov/api/action/datastore_search?resource_id=e44dc0d3-b3ee-4d29-91ae-c55afd0b6132&limit=0
Bedford County Waterlines - BRWA Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=e4c39e7c-6796-4a14-a4c5-71ef9954d213&limit=0
Bedford County Tax Grid - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=e4ed4802-0dfe-49b7-b9d4-d258f60b9dc6&limit=0
VDOT Wildlife Carcass Removal Tracking PV,https://data.virginia.gov/api/action/datastore_search?resource_id=e5566af9-01e6-4640-b471-7d2702dd57e1&limit=0
CTE Completers by Career Pathway State Level - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=e55690b8-03b4-4996-ade4-27c95cdf53cb&limit=0
VDH PUD Overdose Deaths by Demographics - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=e5b9e483-a804-4d07-a74d-0ea64d1a04b9&limit=0
"Percent Positivity of COVID-19 Nucleic Acid Amplification Tests by HHS Region, National Respiratory and Enteric Virus Surveillance System",https://data.virginia.gov/api/action/datastore_search?resource_id=e5f2bcf1-86f2-42c4-88f3-e7abd37ef255&limit=0
Sec 130 Development Atlas,https://data.virginia.gov/api/action/datastore_search?resource_id=e6063fe7-fe8c-4c57-9ab6-5525804883cd&limit=0
Households - Household Income -Arlington,https://data.virginia.gov/api/action/datastore_search?resource_id=e6a40ca6-6bf0-4982-ad39-791b96f8f2a5&limit=0
Polling Places,https://data.virginia.gov/api/action/datastore_search?resource_id=e6bc35f0-a551-4b89-97a8-8fb78bb90485&limit=0
2022 - 2024 NTD Annual Data - Maintenance Facilities,https://data.virginia.gov/api/action/datastore_search?resource_id=e7203b42-f4eb-4bd6-a88f-4a039e47fbb4&limit=0
Property Assessment and Sales - FY26,https://data.virginia.gov/api/action/datastore_search?resource_id=e72ac5ba-a03d-4b47-b269-5a01f6a83928&limit=0
Virginia Bar Exam Pass Rates 2013,https://data.virginia.gov/api/action/datastore_search?resource_id=e7325638-14e6-447f-a16e-c2f92c27a6ce&limit=0
Buildings,https://data.virginia.gov/api/action/datastore_search?resource_id=e744af81-bdfe-4ec8-823c-abde5f7f3034&limit=0
Bedford County Zoning Overlay - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=e75520ad-8be0-4cac-ba92-ab6defedad70&limit=0
Ozone Daily Data in Virginia (2020),https://data.virginia.gov/api/action/datastore_search?resource_id=e7603a46-964d-451f-a1b1-1575b60fc917&limit=0
Home Schooled Students & Religious Exemptions 2018-19,https://data.virginia.gov/api/action/datastore_search?resource_id=e7806442-b0b1-4061-b1ea-138eb03c2ee6&limit=0
Highway-Rail Grade Crossing Accident/Incident Source Data (Form 57),https://data.virginia.gov/api/action/datastore_search?resource_id=e7903f89-9a33-4276-ac04-6ed60731b76f&limit=0
Subdivision Blocks,https://data.virginia.gov/api/action/datastore_search?resource_id=e7ddf6c9-4b0e-4cbc-a284-44bd31fbe64d&limit=0
VDH-PUD-FAI-By-District,https://data.virginia.gov/api/action/datastore_search?resource_id=e7f3f1b8-c036-4061-a499-ec7aee58951b&limit=0
CountyFloodplains layer,https://data.virginia.gov/api/action/datastore_search?resource_id=e7ff3ff5-f7d0-4711-b166-d5b8cf002caa&limit=0
FY 2021_NCVAS Demographics Personal_Income_Data  For Virginia State Summary,https://data.virginia.gov/api/action/datastore_search?resource_id=e80af576-5810-4ccd-a171-1e404cbdc50d&limit=0
Freedom of Information Act (FOIA) Requests,https://data.virginia.gov/api/action/datastore_search?resource_id=e8274e96-ace2-46f9-ac80-5f58b8c530bf&limit=0
Home Schooled Students & Religious Exemptions 2022-23,https://data.virginia.gov/api/action/datastore_search?resource_id=e88c2375-8f43-40d9-a7c4-12d313de862a&limit=0
Maryland's Counties - NAICS: 2010-2020 Historical and 2025-2050 Projected,https://data.virginia.gov/api/action/datastore_search?resource_id=e89fc982-367e-4df8-aa58-b5cb8625c309&limit=0
MagisterialDistrict layer,https://data.virginia.gov/api/action/datastore_search?resource_id=e8a1478a-660b-4588-b56f-6876f8feb620&limit=0
Estuaries (2022 Final WQA IR Assessment),https://data.virginia.gov/api/action/datastore_search?resource_id=e8ee4231-64f3-41d9-8970-e5fd697372f2&limit=0
Parcels,https://data.virginia.gov/api/action/datastore_search?resource_id=e90bd20b-a531-4aeb-bc07-b39e59d90aad&limit=0
Ped Bike Crashes 2020 2024,https://data.virginia.gov/api/action/datastore_search?resource_id=e9291e2e-b819-4ac1-bf3a-733ae72b2f58&limit=0
Business Licenses,https://data.virginia.gov/api/action/datastore_search?resource_id=e9b5632e-9428-4ac4-8fe9-219961ad12ac&limit=0
"State, County and City FIPS Reference Table",https://data.virginia.gov/api/action/datastore_search?resource_id=ea1a3e59-3ad2-49d6-bfe5-d47987d17d69&limit=0
Biological Sampling Data,https://data.virginia.gov/api/action/datastore_search?resource_id=ea5bb3a2-c90e-4b90-94ca-427348bcf936&limit=0
2023 LWA Occupational Employment & Wages Report - Kentucky,https://data.virginia.gov/api/action/datastore_search?resource_id=ea64f649-cf46-4f0b-a2c5-8b99a1bac469&limit=0
Air Quality Index Report - City wise(Virginia) (2019),https://data.virginia.gov/api/action/datastore_search?resource_id=ea7300f4-07de-41c1-90a0-87df4a41d824&limit=0
School Regions,https://data.virginia.gov/api/action/datastore_search?resource_id=eaefbf19-39c0-49ab-8f67-0df34ad81c43&limit=0
Fairfax Connector System,https://data.virginia.gov/api/action/datastore_search?resource_id=eafc9d1b-d46c-476c-8661-df833e89948a&limit=0
Commonwealth of Virginia Full-Time Equivalent (F.T.E.) Employment,https://data.virginia.gov/api/action/datastore_search?resource_id=eb1f4b31-f31e-412f-8207-231ce5076088&limit=0
SMS AB Pass,https://data.virginia.gov/api/action/datastore_search?resource_id=eb268430-ee1d-4ba3-8ea3-1484972a0961&limit=0
Fairfax County Boundary,https://data.virginia.gov/api/action/datastore_search?resource_id=eb66ec56-6b2d-4a3b-ac4c-815714d95bd0&limit=0
Bedford County NG911 Addresses (Site Address Points) - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=eb97d4fc-ec59-4672-8845-50d919ad759f&limit=0
Richmond Area Employment — December 2023,https://data.virginia.gov/api/action/datastore_search?resource_id=eb9cd666-6fe2-46dd-8037-6eb288f1d7a2&limit=0
"Weekly Respiratory Virus Vaccination Data, Children 6 Months-17 Years and Adults 18 Years and Older, National Immunization Survey",https://data.virginia.gov/api/action/datastore_search?resource_id=ebd9e3f3-66c0-4762-9769-8fe764e532c5&limit=0
2023 Countywide Impervious,https://data.virginia.gov/api/action/datastore_search?resource_id=ebfd1663-44ab-482a-9eeb-d6afd62c07d5&limit=0
Fishing and Hunting License Sales - Fiscal Year 2021,https://data.virginia.gov/api/action/datastore_search?resource_id=ec08f988-53b7-454e-869f-0f61da3372db&limit=0
Choose Maryland: Compare States - Workforce,https://data.virginia.gov/api/action/datastore_search?resource_id=ec2d3c32-e7a4-4e45-821c-24321d22b141&limit=0
Historic Zoning Overlay Districts,https://data.virginia.gov/api/action/datastore_search?resource_id=ec34aa93-1cd6-4956-a962-e357530d5587&limit=0
Union Members in Virginia — 2023,https://data.virginia.gov/api/action/datastore_search?resource_id=ec60a8d6-1b7e-4eb7-a01d-31a47ed37a52&limit=0
Highways - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=ec83815f-9240-4258-b22d-c1af0ba9942b&limit=0
SpecialAreaPlansBoundary layer,https://data.virginia.gov/api/action/datastore_search?resource_id=eca33307-e50b-42aa-98f0-bf7129d17bb7&limit=0
Managed Care Enrollment by Program and Population (All),https://data.virginia.gov/api/action/datastore_search?resource_id=ecaa1c62-bc8f-410e-b195-ff91aac50001&limit=0
Bedford County Force Main Sewer Lines - BRWA Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=ecb2d0a6-0b73-49fe-9a8d-c0dcd5fcd8ef&limit=0
ConservationEasement layer,https://data.virginia.gov/api/action/datastore_search?resource_id=ecb5dfd7-7b25-451f-b433-280abfd611c4&limit=0
2020 Managed Care Programs By State,https://data.virginia.gov/api/action/datastore_search?resource_id=eccea486-b782-4a98-9833-72832d37d373&limit=0
Virginia Bar Exam Pass Rates 2024,https://data.virginia.gov/api/action/datastore_search?resource_id=ecd27793-d2a7-45b1-8544-10070067520b&limit=0
Lot Lines,https://data.virginia.gov/api/action/datastore_search?resource_id=ecddc5ae-0edd-416a-ad8f-d787ec182aaf&limit=0
Agricultural and Forestal Districts,https://data.virginia.gov/api/action/datastore_search?resource_id=ed0c8303-f1b3-4394-9a7c-ed3ba2fda69a&limit=0
DOE Credential Failed Students 2020 -2021,https://data.virginia.gov/api/action/datastore_search?resource_id=ed18b0f3-fe2e-431b-8fc1-d3d2fd12b403&limit=0
Bedford County Future Land Use - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=ed196058-34d9-48e7-a582-b27f5182f9ef&limit=0
VDOTBridgesCulverts ec,https://data.virginia.gov/api/action/datastore_search?resource_id=ed3d79d1-57c9-4276-8d86-ca2e60829034&limit=0
InsHist - All With History,https://data.virginia.gov/api/action/datastore_search?resource_id=ed50eda1-61e9-4365-bb21-03f04e8776bd&limit=0
Key Economic Indicators TX,https://data.virginia.gov/api/action/datastore_search?resource_id=ed99cbbb-c18f-4e31-b981-ae749e898857&limit=0
Fire Calls for Service,https://data.virginia.gov/api/action/datastore_search?resource_id=edc7b267-98cf-46f6-81fb-05ee29adbbd0&limit=0
Renewable Energy Development Atlas,https://data.virginia.gov/api/action/datastore_search?resource_id=edd58f14-7faf-4f44-a2b4-88b7f62cd3a4&limit=0
State Of Utah Employment Projections By County And Multi- County District 1980-2030,https://data.virginia.gov/api/action/datastore_search?resource_id=eddbe890-3c4e-4170-883d-1183d11e4b5a&limit=0
Reservoirs (2018 Final WQA IR Assessment),https://data.virginia.gov/api/action/datastore_search?resource_id=ee19e766-6205-4ced-b399-d0e391a40511&limit=0
CTE Enrollment by Career Cluster State Level - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=ee567e91-f05a-4eb0-a3e8-86af288f931c&limit=0
Bike Lane Routes,https://data.virginia.gov/api/action/datastore_search?resource_id=ee56992d-7b45-4d6a-9382-b5557f09d15e&limit=0
